pid,run_id,timestamp,window_index,write_rate,rename_rate,unique_dirs,files_modified,entropy,dir_dispersion,proc_cpu_pct,handle_count,label
1001,1,26.455936015662168,22,0.0,0.0,1,0,4.8489810195099325,0.07436043402556827,9.05739672854171,33,0
1001,1,26.955936015662168,23,0.7858572936352475,1.0121515337416385,1,0,2.4300793660422766,0.0,0.37000524313767347,15,0
1001,1,27.455936015662168,24,5.260626708365557,0.0,1,2,4.3544547592337635,0.08820220143810462,0.0,31,0
1001,1,27.955936015662168,25,0.0,0.0,1,0,3.15936018631447,0.1295795802054233,10.370450904437643,35,0
1001,1,28.455936015662168,26,0.0,0.8403334499431898,1,2,4.190078803728447,0.08819762228169896,10.265283225377253,43,0
1001,1,28.955936015662168,27,1.1321549682825431,0.29611435599024516,2,0,4.0995266707128595,0.09767234368415292,9.986341764667321,9,0
1001,1,29.455936015662168,28,0.0,0.0,1,0,6.98701609237313,0.19953940329165681,0.0,24,0
1001,1,29.955936015662168,29,0.2477925353503586,0.3111953896492292,2,0,5.414932758921846,0.0,7.52578857190504,51,0
1001,1,30.455936015662168,30,4.5417383969660285,0.2549121069039249,2,3,3.193266353904432,0.029846584294712236,10.917486944667319,9,0
1001,1,30.955936015662168,31,2.489916906825759,0.5993511417880575,2,2,2.9847522795997548,0.14085690213778265,5.005691628635592,31,0
1001,1,31.455936015662168,32,0.11968371015398083,0.0,1,2,5.111332967549035,0.03524677900436887,0.0,1,0
1001,1,31.955936015662168,33,7.009739661069103,0.46093056287818845,1,6,0.6902749646100026,0.07324089735721281,8.2708958571328,18,0
1001,1,32.45593601566217,34,1.8203151960407273,0.6009956108647982,1,3,6.432086505723184,0.012686543231372874,0.3735108272904144,36,0
1001,1,32.95593601566217,35,4.468255610616989,0.0,3,3,3.9648118819808515,0.2408246219502914,4.580912253453523,8,0
1001,1,33.45593601566217,36,2.089537007058443,0.0,2,0,5.566062789320414,0.0,1.182549872173543,1,0
1001,1,33.95593601566217,37,1.577866883222954,0.09246402473014707,1,0,3.866098833115898,0.009231756225120305,13.129873200199299,27,0
1001,1,34.45593601566217,38,2.350035737328754,0.3778508004851957,4,1,2.947250206997762,0.032182517767836,0.0,5,0
1001,1,34.95593601566217,39,0.0,0.0,1,0,3.592055705393891,0.031101825031325844,14.676552585166599,28,0
1001,1,35.45593601566217,40,6.91465114585578,1.2692604275940786,1,5,3.971664461733886,0.4972656067673102,8.993823215706437,2,0
1001,1,35.95593601566217,41,4.078577093099176,0.048489599418221174,1,0,1.418574211522401,0.07355989718630833,0.0,28,0
1001,1,36.45593601566217,42,0.0,0.0,1,3,1.2997262374281742,0.12241325100762479,22.045466879511764,1,0
1001,1,36.95593601566217,43,3.81035689657332,1.5539666491696937,2,0,4.4277387252214595,0.481224438396745,17.670653808536805,12,0
1001,1,37.45593601566217,44,2.311531157461925,0.657755889402162,1,0,4.468461991870852,0.006912275349304095,9.357284965713001,2,0
1001,1,37.95593601566217,45,0.0,0.0,2,0,2.3948417574927854,0.23060609641189578,3.949856700448953,20,0
1001,1,38.45593601566217,46,0.0,0.4826817760399576,1,0,5.952756751646014,0.006347255273881025,0.0,39,0
1001,1,38.95593601566217,47,0.0,0.0,1,0,3.1581370861599374,0.0,12.11156521281871,26,0
1001,1,39.45593601566217,48,2.706693959687816,1.4316109891675346,1,1,3.2443942140664617,0.15537310902717053,0.0,21,0
1001,1,39.95593601566217,49,5.57826466284071,0.09549635971702529,3,2,4.557066500245027,0.1287460237412106,0.5226980900886335,22,0
1002,2,42.829105865177794,0,3.00138010829631,0.15104733818892743,1,0,4.367720303945945,0.052955317344728775,0.0,29,0
1002,2,43.329105865177794,1,2.0725453948648056,0.0,2,2,7.788684108831332,0.13781697388524436,23.140887561594425,17,0
1002,2,43.829105865177794,2,5.4199454580764,0.951035005139117,1,3,2.637614292358436,0.17117215490610904,32.02625795387216,14,0
1002,2,44.329105865177794,3,4.642425514630514,0.052543099992259173,2,0,2.0119309155495895,0.029582529943469882,1.4764143324091492,8,0
1002,2,44.829105865177794,4,3.35447081865894,0.8677795349961581,1,0,3.397481825815648,0.19442562592972146,12.23159190257907,9,0
1002,2,45.329105865177794,5,3.303392165629014,0.5884908144256846,1,4,1.6368593947268464,0.09891238142905594,18.353742316593053,5,0
1002,2,45.829105865177794,6,5.57160504314267,0.0,1,4,5.530433943228745,0.0,8.066152912271697,8,0
1002,2,46.329105865177794,7,4.563699912254257,0.660390344276736,1,1,4.306064690100879,0.1052446897841902,24.42917298241132,17,0
1002,2,46.829105865177794,8,4.252530167218788,0.6666604334509552,2,0,0.0,0.19015708578863566,29.5410631775938,7,0
1002,2,47.329105865177794,9,4.104819507474018,0.7585029358103177,3,4,2.830909946145749,0.019618244057362372,20.130872764863543,16,0
1002,2,47.829105865177794,10,8.979121582114232,1.2711010412432786,3,5,5.039034783735102,0.15756637685481117,23.57962742513073,34,0
1002,2,48.329105865177794,11,5.707268045716854,0.5821437700233261,1,0,3.650517939339003,0.04994272370357874,9.800534770378144,40,0
1002,2,48.829105865177794,12,7.255283955695045,0.35312805011352477,3,5,3.865035098416003,0.0015875766584215467,23.21519286748903,20,0
1002,2,49.329105865177794,13,3.7292396754145236,0.15216226168591493,3,4,3.5206017903646387,0.12239085788209747,20.392961456331893,17,0
1002,2,49.829105865177794,14,3.4796027609386924,0.0,1,3,4.204276387879823,0.0,19.05778533153729,31,0
1002,2,50.329105865177794,15,6.421824562169112,0.2233479241408759,1,2,4.120288828550644,0.13413520309286467,30.337911324338833,33,0
1002,2,50.829105865177794,16,0.7467177578038422,0.008536041793461319,1,0,2.4597906054602197,0.1227596333472909,16.007600500213425,12,0
1002,2,51.329105865177794,17,2.8522510046330036,0.3464626333870113,1,0,2.633765977042258,0.22939992459248162,10.742626329624011,1,0
1002,2,51.829105865177794,18,3.9300073213976887,0.21855036681961937,1,5,0.0,0.13563404869877413,32.53076804592689,6,0
1002,2,52.329105865177794,19,1.9750026618844634,0.0,1,4,6.807296015877537,0.06976546974638671,35.27974414401407,20,0
1002,2,52.829105865177794,20,3.6239858308222863,0.2786346956276866,1,9,5.0323140347206206,0.03634619230436828,27.79124539370517,15,0
1002,2,53.329105865177794,21,6.128735854686294,0.21865135266269167,1,4,4.105849627889782,0.13824693076925343,4.543526969854986,27,0
1002,2,53.829105865177794,22,0.25148461605748773,0.16495325368479055,1,0,4.995857343802354,0.0,16.783712441317835,12,0
1002,2,54.329105865177794,23,4.554393166574113,0.0,2,3,0.0944967440385609,0.0,19.94070808806382,17,0
1002,2,54.829105865177794,24,3.787276313630471,0.33533590370610844,2,0,1.3904511327785691,0.0016008527901355818,22.350595768847963,34,0
1002,2,55.329105865177794,25,0.0,0.0,1,0,2.7649004709414924,0.10347230106828254,17.54529178491873,32,0
1002,2,55.829105865177794,26,1.701437556267158,0.48732532311227694,1,2,3.6845957307072803,0.08673017590736494,32.74547128869241,12,0
1002,2,56.329105865177794,27,3.2936538318857673,0.0,1,0,2.1468394739356995,0.1357329970013942,24.483919140699307,12,0
1002,2,56.829105865177794,28,6.7510018500088504,1.0617810539379746,2,8,0.11456282964669606,0.07138841062343837,13.103220380910898,21,0
1002,2,57.329105865177794,29,3.4418378500816846,1.3293049281224296,1,3,3.081915206136377,0.10681419591611503,20.08739587498688,25,0
1002,2,57.829105865177794,30,7.975717448964339,0.3857720491455001,2,4,3.341821863651883,0.18462605183952302,26.967011538835536,22,0
1002,2,58.329105865177794,31,5.084149227440562,0.9201837549555929,1,3,4.104514262479443,0.0,23.102348322578703,1,0
1002,2,58.829105865177794,32,4.9866539573084765,0.48651760236007713,1,2,5.966973779505437,0.05643728815845915,37.98262493072219,19,0
1002,2,59.329105865177794,33,7.899418451202535,0.27861626971605175,1,6,3.4359006748578365,0.0,17.99260586077172,11,0
1002,2,59.829105865177794,34,3.943762140419155,0.03032255051145799,1,3,4.610265559441604,0.01002589941975568,11.706561370528133,33,0
1002,2,60.329105865177794,35,0.3151272234638305,0.46628762562986276,1,0,3.9130670878344915,0.16620247831855361,23.03435404514841,27,0
1002,2,60.829105865177794,36,4.684832842446505,0.01842814431773207,1,5,6.162694119213614,0.26149330491403233,30.557725403545547,18,0
1003,3,64.5763815854298,0,5.078621702265867,0.16443041238444067,1,3,4.641038679920737,0.10026939620799602,17.90036284997379,28,0
1003,3,65.0763815854298,1,4.9098592816499265,0.42730556207503667,1,6,2.598659461237551,0.0,6.818333358336666,7,0
1003,3,65.5763815854298,2,2.3346126087098185,0.0,2,2,4.068886167159715,0.13688456115958234,20.10776037904499,1,0
1003,3,66.0763815854298,3,0.0,0.22163595607867725,1,2,5.637741906898018,0.11824975434271306,11.175794415851886,25,0
1003,3,66.5763815854298,4,3.0157572439670393,0.7916817901764606,1,4,4.719322463646145,0.014068736458226067,22.96983606076629,28,0
1003,3,67.0763815854298,5,1.113430227506281,0.0,1,1,1.7798746986774838,0.1393761023757883,5.244638803999944,17,0
1003,3,67.5763815854298,6,9.132064235222703,0.0,3,7,4.240109452428734,0.11065131220493842,18.73649758058895,18,0
1003,3,68.0763815854298,7,1.8780610120136056,0.8793407433075486,1,1,1.5704674058776054,0.1409521348312768,26.739690690439353,19,0
1003,3,68.5763815854298,8,0.2326964649055947,0.06242440786861517,1,0,3.9082148829964436,0.21871118779672566,37.65236992486311,12,0
1003,3,69.0763815854298,9,3.6286200735795315,0.1092514119521745,1,3,3.6987123061019935,0.06325001534559978,3.993805756636279,1,0
1003,3,69.5763815854298,10,2.327488647361128,0.0,1,3,3.8246550974475166,0.04095505570231295,24.989026680218682,38,0
1003,3,70.0763815854298,11,5.453397650935637,0.9451759980882866,2,5,4.5770246847347895,0.14676945160118524,6.399981638650736,28,0
1003,3,70.5763815854298,12,1.0327402347627743,0.9821390406848525,2,3,3.010986109362874,0.0,13.255185458464343,21,0
1003,3,71.0763815854298,13,5.853440069467165,0.0,1,2,4.310571100478864,0.1002797695167073,9.180176328750946,17,0
1003,3,71.5763815854298,14,19.39403428451956,0.9322869624947854,2,11,1.8904267664369407,0.4720006737386848,9.691861625613942,36,0
1003,3,72.0763815854298,15,6.240349495871042,0.23702278043022082,1,4,3.5068332529186264,0.2546915502744873,0.0,1,0
1003,3,72.5763815854298,16,3.0555585774193337,0.6140626548584074,2,1,5.3342786478351725,0.1927175862837458,16.65114568519961,31,0
1003,3,73.0763815854298,17,1.6155313056182026,0.6186901034000027,1,1,6.151316429941234,0.0,3.837209673750527,5,0
1003,3,73.5763815854298,18,2.382718448160336,0.0,1,0,7.923363365736606,0.2621567752972432,11.88468769354989,15,0
1003,3,74.0763815854298,19,0.0,0.1298718881548856,1,0,0.6196294717217405,0.031422298752076805,16.36769979744973,24,0
1003,3,74.5763815854298,20,0.0,0.7128114380813371,1,1,3.4808503820872523,0.0,12.649101398377582,24,0
1003,3,75.0763815854298,21,2.666769128964365,1.1190673343606317,2,1,4.8502192618465,0.2740414136669368,30.8625598412913,5,0
1003,3,75.5763815854298,22,6.731535839410039,0.0,1,4,4.256408077054254,0.09078429640500134,9.974174071782347,11,0
1003,3,76.0763815854298,23,0.8204648009280553,1.5689797263656369,1,2,2.619660557385937,0.08326389905325561,9.470251184064246,1,0
1003,3,76.5763815854298,24,0.0,0.0,1,2,3.420014898132162,0.21615073860890566,18.466543650234087,29,0
1003,3,77.0763815854298,25,14.514046537131982,0.4947706031714524,3,12,2.510805281965851,0.31933033035144454,5.705656379840907,21,0
1003,3,77.5763815854298,26,1.0379242964306254,0.21595120479565919,2,2,6.293384216220479,0.2149282748978239,7.168351572974732,40,0
1003,3,78.0763815854298,27,5.63142090371148,0.24079197563065333,1,0,3.191183881610573,0.0,22.917076921769265,38,0
1003,3,78.5763815854298,28,3.7741657288735895,0.0,1,4,3.4306311286818576,0.256568323773791,11.320823205403716,31,0
1003,3,79.0763815854298,29,5.008683896935994,0.0,1,3,1.9950971932775832,0.15958733811235776,20.380675079653997,27,0
1003,3,79.5763815854298,30,6.6426008756661705,0.0,1,4,3.5420395690062,0.04602254957930218,28.139245508115494,24,0
1003,3,80.0763815854298,31,10.365227738615808,0.0,3,8,3.950803340469369,0.40366233906804627,14.992813348224155,44,0
1003,3,80.5763815854298,32,3.443505235432442,0.0,1,0,3.963752757658089,0.17609347976336687,2.5737284176621635,12,0
1003,3,81.0763815854298,33,0.6058608855535028,0.23208897609314014,1,1,4.856939125880628,0.07740076707667788,0.0,8,0
1003,3,81.5763815854298,34,0.0,0.0,1,1,2.2847948861417695,0.13635586186620505,19.70236638837983,42,0
1003,3,82.0763815854298,35,10.05923395713738,1.626522604236583,1,6,3.4599539692714205,0.3154776420495819,17.008843266458587,31,0
1004,4,85.6653851613593,0,0.0,0.725926162448912,1,0,6.847090653721961,0.14216975006555824,14.032590143711463,52,0
1004,4,86.1653851613593,1,0.0,0.4566778389482796,1,0,1.6416853648012744,0.307885997988107,11.384233823350211,11,0
1004,4,86.6653851613593,2,0.7158199107235862,0.048271132209301265,2,0,4.13472896705091,0.2721659326958577,12.498907357824514,15,0
1004,4,87.1653851613593,3,0.0,0.04762239317133138,1,1,0.38022361422383044,0.17758000453709205,5.731993859105538,24,0
1004,4,87.6653851613593,4,4.3102604567505125,0.9473809761031238,2,0,4.992417927918895,0.1364369578872138,0.0,19,0
1004,4,88.1653851613593,5,2.3788709741847995,0.3063568201693134,1,4,5.706861037839223,0.0,6.229977621544571,18,0
1004,4,88.6653851613593,6,1.224140435207703,0.9492546634463039,1,1,1.851517740866412,0.039527917868829095,20.58863513360631,13,0
1004,4,89.1653851613593,7,0.0,1.317390536836928,2,0,4.535983717999811,0.0,18.229731994267283,16,0
1004,4,89.6653851613593,8,0.0,0.0,2,0,4.673146654525472,0.09920847794629857,12.875084548863477,14,0
1004,4,90.1653851613593,9,0.0,0.9565623941377905,3,0,7.512692499000752,0.18959412546507864,16.53859811482932,20,0
1004,4,90.6653851613593,10,0.46516072202790215,0.43431835779171035,3,0,1.8594014783528774,0.17419843561464818,16.138692031404364,27,0
1004,4,91.1653851613593,11,0.3113624642324022,0.0,1,0,3.9265075007827095,0.09248960950960658,5.249584424008358,1,0
1004,4,91.6653851613593,12,3.7907844181348396,0.0,1,0,6.089669868246617,0.08703751059507914,11.089809232114309,47,0
1004,4,92.1653851613593,13,0.22226873640927802,0.0,1,1,3.310596558348432,0.06442802694968755,20.506936065918367,18,0
1004,4,92.6653851613593,14,1.215539199007355,1.2711910365348364,1,2,2.195700107268096,0.023161669967132953,12.447133700365928,31,0
1004,4,93.1653851613593,15,0.0,0.0,1,0,3.6970736470047574,0.20125395295372228,8.662159764847557,1,0
1004,4,93.6653851613593,16,0.5816852980454047,1.4575992501352635,1,0,6.570534824980216,0.14049805072118932,13.275990648377425,21,0
1004,4,94.1653851613593,17,2.932706615323262,0.0,2,0,4.0910623510967685,0.11608668669576945,3.839141354709164,19,0
1004,4,94.6653851613593,18,0.0,0.0,1,0,1.4298461105257458,0.16407793206919463,0.0,13,0
1004,4,95.1653851613593,19,4.3015496118140195,0.39817396736995514,1,4,0.0,0.09611797693231834,24.74959948268413,21,0
1004,4,95.6653851613593,20,2.3590037387324125,0.7373631459886074,1,0,3.8785243239550637,0.03566110942922414,19.26568815800534,16,0
1004,4,96.1653851613593,21,0.0,0.0,1,0,2.735967122392584,0.1970991135126765,18.357644752379578,17,0
1004,4,96.6653851613593,22,2.5318867408575687,0.5332161371051453,1,3,1.4033094263701278,0.2807879847566625,1.0940640351110833,28,0
1004,4,97.1653851613593,23,0.0,1.1098211880352016,1,1,3.926519699694643,0.09055376595998446,19.680288659707543,17,0
1004,4,97.6653851613593,24,0.0,0.5307150372210165,1,0,2.1961834650652383,0.04764507857179781,5.845729307332228,3,0
1004,4,98.1653851613593,25,0.0,0.6629199558571516,2,0,2.7943283674326835,0.11259318808352022,2.236885200601428,6,0
1004,4,98.6653851613593,26,0.0,0.0,1,1,0.6432230585631649,0.102261584009443,7.009999698115343,24,0
1004,4,99.1653851613593,27,0.0,0.0,1,2,0.0,0.1311153921821422,18.286462102547173,18,0
1004,4,99.6653851613593,28,0.0,0.12838028043387392,1,0,5.196978442205495,0.011350456504800238,5.125263300218583,3,0
1004,4,100.1653851613593,29,0.5540885393903816,0.0,1,1,4.077529363384293,0.12147407118355993,21.391631699701115,7,0
1004,4,100.6653851613593,30,3.8204073409258945,0.958723885602822,1,2,5.944617972561069,0.1457271194679159,10.33159031208421,17,0
1004,4,101.1653851613593,31,1.7092304473527329,0.048575525009310005,1,1,2.2794712487117015,0.14789164364932944,32.083443247569384,1,0
1004,4,101.6653851613593,32,0.0,0.54644154651155,1,1,5.615911837715803,0.11731790059913633,17.825904367559453,1,0
1004,4,102.1653851613593,33,1.9263381693577726,0.8467060134471092,1,0,3.7626889294605936,0.09846658995962833,11.034034764325945,33,0
1004,4,102.6653851613593,34,3.423230468920195,0.2049691459747562,1,0,4.405487603078357,0.0,13.95663815015573,2,0
1004,4,103.1653851613593,35,0.6907606963071213,0.9017228883763302,1,0,2.5881151472518344,0.21455944918791972,13.059861813693177,15,0
1004,4,103.6653851613593,36,0.0,0.4330845205109246,1,1,3.7315188664842784,0.314825661961653,0.0,18,0
1004,4,104.1653851613593,37,3.9671568903554584,0.0,1,3,4.007520561309483,0.03711876076136533,8.05492283864015,1,0
1004,4,104.6653851613593,38,2.1137344731815024,0.06354835241366963,1,3,4.156145068387044,0.03465864120691209,6.524682485541516,1,0
1004,4,105.1653851613593,39,0.0,0.9370524873680908,1,1,2.5310308348491564,0.12231528047666874,7.63832204309561,30,0
1004,4,105.6653851613593,40,0.0,0.0,1,0,4.238381628223192,0.058080865162773006,27.76633846045748,1,0
1004,4,106.1653851613593,41,4.57554774216723,1.259960860389598,1,4,6.925233432093502,0.5467451413394624,10.847948914690104,32,0
1004,4,106.6653851613593,42,0.0,0.0,2,0,1.677169067501309,0.11139370392499243,4.1000432057965766,13,0
1004,4,107.1653851613593,43,0.0,0.8283891716442551,1,0,6.961303149319839,0.201461928547818,9.550318000209549,8,0
1004,4,107.6653851613593,44,1.1718710760911635,0.22251393940375908,1,0,3.1141248025307946,0.0,4.637400122959365,30,0
1004,4,108.1653851613593,45,0.5147940107787261,0.0,1,0,6.159308596954404,0.14559248387712284,0.0,28,0
1004,4,108.6653851613593,46,0.0,0.3882914120642731,1,1,2.105881889275888,0.04429481026677732,3.5185189118611566,13,0
1004,4,109.1653851613593,47,2.5606735236526803,1.2259663724072425,4,0,3.62675442918912,0.0,2.5486386382598907,12,0
1004,4,109.6653851613593,48,0.0,0.1134293728878471,1,1,1.8480436326484744,0.3528612073086753,5.158410452530866,20,0
1004,4,110.1653851613593,49,5.253912184946021,0.8717004084817497,1,1,3.8792003799043164,0.0,20.46832816803291,29,0
1004,4,110.6653851613593,50,0.0,0.0,2,2,5.496505660685837,0.0,11.18190451474926,32,0
1004,4,111.1653851613593,51,0.9689215011938316,0.3643054389850737,1,0,2.9137434018672885,0.07054251127704785,7.584906823863994,13,0
1004,4,111.6653851613593,52,0.8894170837594777,0.46547276298182666,1,0,3.6662372688580245,0.0,12.585767078057692,19,0
1004,4,112.1653851613593,53,3.390518558613082,0.0,1,3,3.4871896607686717,0.11531592488727391,5.072469458866463,27,0
1004,4,112.6653851613593,54,2.19863852450574,0.04350292495725014,1,3,5.699111599191667,0.1580102570785582,1.7323466413059752,28,0
1004,4,113.1653851613593,55,4.885723409124637,0.0,1,5,3.603338128588684,0.0,12.086416340459651,26,0
1004,4,113.6653851613593,56,1.537645107576783,0.04477645898856192,3,0,2.442822627025198,0.10098869621747732,15.801118281853167,2,0
1005,5,116.95051451568106,0,0.3361619778901265,0.5968269139350248,1,0,2.9611917660469005,0.16049028835867932,23.987846539231818,11,0
1005,5,117.45051451568106,1,8.180072094814271,0.2710980332309745,3,4,6.042523525929811,0.6468065295265188,22.505905807794953,21,0
1005,5,117.95051451568106,2,2.993847131434989,0.0,1,4,2.4887482216539385,0.0445426534008375,10.631898154652076,7,0
1005,5,118.45051451568106,3,3.1221092254737424,1.2853487252496625,3,0,4.80473840880116,0.22798957149312007,16.532342154538437,21,0
1005,5,118.95051451568106,4,1.964377672876522,0.0,1,0,4.477144804059673,0.1922061407884021,13.921383106726406,6,0
1005,5,119.45051451568106,5,0.6315034177469757,0.0,1,1,2.6900533126436317,0.003183763721929092,15.750242755324171,32,0
1005,5,119.95051451568106,6,0.9724720991886937,0.5714630110789115,1,0,3.765180194875647,0.05771471423511459,23.670488688107092,10,0
1005,5,120.45051451568106,7,2.677184181763148,0.0,3,0,2.3911117539989744,0.19228132308319795,17.648528198428224,2,0
1005,5,120.95051451568106,8,3.8648016187364673,0.0,2,2,1.3536884052036195,0.04751964349275781,12.049027271634618,30,0
1005,5,121.45051451568106,9,0.0,0.0,1,2,1.069821587372442,0.24438061942165126,19.920464084312247,6,0
1005,5,121.95051451568106,10,0.0,0.0,1,0,0.0,0.06582911762366443,5.763972429104687,10,0
1005,5,122.45051451568106,11,0.0,1.4005778609540922,1,0,0.3024830665838696,0.041143317972677035,21.909243039979845,7,0
1005,5,122.95051451568106,12,0.0,0.02818031848089464,1,0,2.3471178706602336,0.07561957356361565,18.297781266223865,11,0
1005,5,123.45051451568106,13,4.786675154975472,0.5136812588711132,3,3,2.947944881913313,0.3954002321640753,33.75951546421455,3,0
1005,5,123.95051451568106,14,0.0,0.3303638949371744,3,0,3.807125141371627,0.04955954780772321,20.435199604356182,16,0
1005,5,124.45051451568106,15,0.5728482142477437,0.31902869637586373,1,0,1.0515618123340862,0.13516525234800064,24.54940809618423,22,0
1005,5,124.95051451568106,16,1.517206345636737,0.435206562419454,1,1,2.544520709366635,0.299273735421272,16.57121416161968,12,0
1005,5,125.45051451568106,17,1.927173291172431,0.0,2,1,1.500324028611703,0.20699057029184864,25.192226573216978,4,0
1005,5,125.95051451568106,18,2.9445306738504,0.19388233062497234,3,2,3.4494504648127426,0.040572989558020994,24.841625514904376,25,0
1005,5,126.45051451568106,19,0.0,0.2779579124996443,1,0,0.8507377676164656,0.15086380409287925,0.0,22,0
1005,5,126.95051451568106,20,4.5681537701346935,0.0,2,2,3.7047466762750583,0.1663152877828046,16.486376269851107,31,0
1005,5,127.45051451568106,21,2.034019359330866,0.7535838336727116,2,5,2.125809228840811,0.0,12.232141132486792,27,0
